0,0,0,0,-5.4867e-05,0,0,0,0,0,0,0,0,0,0,0,-0.0020141,0,0,-0.0032933,-0.003474,0,-0.0022529,-0.0043644,0,0,0,0,-0.00011042,0,0,0,0,0,0,0,0,0,0.0047984,0.0019227,0,0,0,0.0033751,0,0,0,0,0.0019675,0.0064821,0,0.0086539,0.0050175,0.0036677,0.005611,0.0057416,0.0017913,0,0.0035991,0,0.00061205,0,0.001666,3.5969e-05,0,0,0,0,0.0011469,0.00081584,0,0,0,0,0.00032472,0.0043682,0,0,7.3139e-05,0.00056755,0.00045647,0,0.00097407,0,0,0,0,0,0.00093584,-0.0012061,0,0,0,0,0,0,0,0,0.00093137,0,0.0035546,0.0036809,0.0003606,0.0082389,0,0.0017981,0.0063054,0.0030006,0.0059325,0.0093955,0.0067334,0.0092191,0.0072588,0,0.014999,0.0072246,0.0070566,0.010715,0.0077617,0,0.0055559,0.002868,0.005454,0,0.0096848,0.010987,0.0090082,0.011201,0.0092841,0.010163,0.0057542,0.0065432,0.0041354,0.0027012,0.0051739,0.0041242,-0.0021942,0,0,0,0.0067609,0,0,0,0.0017173,0,0,0.0014442,0,0,0.0064957,0,0.002956,0,0,0,0,0,0,0.0027148,0.00078071,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00010236,0.008568,0,0.0095141,0.01905,0.0013689,0.0041946,0.0070532,0,0.010565,0.0065176,0,0,0,0,0,0,0,0,0.01174,0.0093167,0,0,0,0.0018328,0,0.012897,0,0,0,0.015712,0,0.022183,0.0037288,0.014125,0.011335,0.013243,0.024772,0,0.0076403,0,0.009203,0.022528,0.01821,0.015013,0,0,0.011911,0.0035504,0.011374,0.0055446,0,0,0,0.0076305,0.0045023,0.0057489,0,0.0059747,0.0028009,0.0086196,0.0053377,0,0.0087141,0.0081833,0.0084361,0,0,0.0071784,0.0059984,0.006865,0.0075964,0.0075345,0.0052971,0,0,0.0039988,0.014758,0.011515,0.010905,0.014407,0.010938,0.017249,0.013458,0.0063623,0.0035705,0.0010594,0.010029,0.0092781,0.004903,0.008326,0.01532,0.018772,0.019429,0,0.010581,0.017159,0.020835,0.019119,0.018087,0,0.0027424,0,0,0,0,0.004072,0,0,0.00031446,0,0,0.001047,0,0,0,0,0,0,0,0,0.0022328,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046986,0,0,0,0,0,0.010467,0,0
0,0,0,0,0,-0.0019512,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0013691,-0.0029397,0,-0.0043949,-0.013345,0,0,0,0,-0.0037893,-0.0016285,0,0,0,0,0,0,0,0,-0.012763,-0.0045493,0,-0.0014942,0,-0.0022164,0,-0.0036906,-0.0012095,0,0,-0.0081501,0,-0.0053092,-0.0024584,-0.0044338,-0.0017281,0,-0.010893,0,-0.0021411,0,-0.0038252,-0.0035392,-0.0034188,-0.004039,0,0,-0.0059428,-0.0035454,-0.006344,-0.0054627,0,0,-0.0023709,-0.006776,-0.0053078,-0.0071028,-0.0014402,-0.0072432,-0.0052339,-0.0056578,-0.0045503,0,-0.01128,-0.0056626,-0.0091597,-0.0036546,0,-0.0069332,-0.008249,-0.0067396,-0.010496,-0.0061477,-0.0079569,0,0,-0.0053341,-0.012608,-0.010117,-0.010104,-0.014662,-0.013471,-0.018426,-0.012566,-0.012008,-0.0088782,-0.0050555,-0.0094821,-0.012798,-0.0068057,-0.007571,-0.010151,-0.006011,-0.0065683,0,-0.0093318,-0.0048487,-0.010781,-0.0067518,-0.0083334,0,-0.0035435,-0.0034749,-0.0048563,0,-0.0086418,-0.010724,-0.007986,-0.0082649,-0.0062885,-0.0093576,-0.0059127,-0.0087136,-0.0075585,-0.0062045,-0.0030023,-0.0047011,-0.0050025,0,-0.00072776,-0.0037231,-0.0089638,-0.00014196,0,-0.0010855,-0.004701,0,-0.0004081,-0.0048331,0,-0.0046139,-0.0086252,0,-0.0053525,-0.001222,-0.0084148,-0.005697,-0.0021016,-0.0038643,-0.002414,-0.0058348,-0.012188,-0.0014037,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0088839,0,0,-0.024601,-0.011152,0,-0.0052719,-0.0024535,0,0,0,0,-0.001502,0,0,0,0,0,0,0,0,0,-0.0098188,-0.0058902,0,0,0,0,0,0,0,0,0,-0.0073512,0,-0.025257,0,-0.00018869,-0.012246,-0.00032507,-0.0089397,0,-0.0011071,0,-0.010971,-0.0009635,-0.0071284,-0.0079795,0,0,-0.0072044,0,-0.011529,-0.0043641,0,0,0,-0.010164,0,-0.010878,0,-0.030609,-0.015982,-0.021144,-0.0091561,0,-0.01847,-0.030724,-0.026074,0,0,-0.022409,-0.025293,-0.041268,-0.018405,-0.02745,-0.028757,-0.0040044,0,-0.012679,-0.020494,-0.015176,-0.018564,-0.024748,-0.026532,-0.031795,-0.020765,-0.019254,-0.010127,-0.0059825,-0.014393,-0.016302,-0.0071362,-0.013842,-0.016193,-0.013719,-0.016493,0,-0.0093884,-0.012088,-0.018068,-0.019177,-0.010096,-0.0029376,-0.0015709,0,-0.0046556,0,-0.0052654,-0.014688,-0.012286,-0.0095366,-0.031031,-0.025323,-0.021243,-0.023861,-0.022057,-0.0132,-0.006762,0,0,0,0,0,-0.0050335,0,0,0,-0.01383,0,0,-0.016043,0,-0.0066863,-0.0045609,0,-0.0090388,0,-0.016459,-0.023672,0,0,0,-0.019492,-0.025232,0,0
0,0,0,0,0,0.00018501,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0087029,0,0,0,0,0,0,0,0,0.0057371,0,0,0,0,0,0,0,0,0,0.0085085,0.00084076,0,0,0,0,0,0,0,0,0,0.010239,0,0.020779,0.00034377,0.021746,0.014328,0.010632,0.03018,0,0.014884,0,0.014226,0.031889,0.017292,0.012379,0,0,0.0091649,0,0.0011947,0.0027005,0,0,0,0.015245,0.0014308,0.003929,0,0.030482,0.010688,0.013783,0.0059272,0,0.010269,0.0079704,0.0053464,0,0,0.010417,0.0057102,0.017582,0.020512,0.016245,0.015087,0,0,0,0,0.0016295,0,0,0.00094022,0,-0.00050799,0,0,0,0,0,0,0,0.0024018,-0.00041678,0,0,0.0023311,0,0.0017395,0,0.0036002,0,0,0,0,0,0,0.0053404,0,0.0038774,0.00069368,0.003777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021258,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0029508,0,0,-0.0041088,-0.0015645,0,-0.0022215,-0.011848,0,0,-0.00020806,0,-0.0090667,-0.0039303,0,0,0,0,0,0,0,0,-0.00465,0,0,0,0,0,0,0,0,0,0,-0.0014535,0,-0.00045228,0,-0.0070648,-0.0016203,-0.0017597,-0.0076916,0,0,0,-0.0015743,-0.0027599,0,0,0,0,-0.0065076,0,-0.00094244,0,0,0,0,0,0,-0.00023478,0,0,-0.0041977,0,0,0,0,0,0,0,0,0,-0.00027118,0.00016926,-0.00093839,0,0,0,0,0,-0.0020455,0.0002126,0,0.00060244,0,0.0079688,0,0,0.0012514,0,0,-0.0018839,0,-0.00012281,0,0,0,0,-0.0026607,0,-0.0027736,-0.0024699,-0.0014198,0,0,0,0,0,0,0,0,0,0.0011654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0061279,0,0,0,0.00080577,0,0.0026686,0.0038398,0,0,0,0,-0.0080151,-0.0030988,0,0,0,0,0,0,0,0,-0.0022917,-0.0025282,0,0,0,0,0,-0.0043083,0,0,0,-0.004967,0,-0.0072676,0,-0.005931,-0.0038116,-0.0030614,-0.016742,0,-0.0030667,0,-0.0020521,-0.014523,-0.0096002,-0.010608,0,0,-0.015585,-0.0070156,-0.019708,-0.014058,0,0,-0.001746,-0.013193,-0.0088416,-0.012765,0,-0.0066566,-0.0064578,-0.011487,-0.015522,0,-0.017308,-0.0093764,-0.012154,0,0,-0.011661,-0.0070493,-0.013227,-0.011125,-0.0097491,-0.0071437,0,0,-0.0020463,-0.017614,-0.010399,-0.0093683,-0.013928,-0.01098,-0.022193,-0.015847,-0.008358,-0.0093053,-0.0045677,-0.012918,-0.011225,-0.013006,-0.014531,-0.014879,-0.01398,-0.012485,0,-0.012986,-0.0085455,-0.015606,-0.017594,-0.01545,0,-0.0037749,-0.0076779,-0.0039621,-0.00077071,-0.015286,-0.013892,-0.006644,-0.010605,-0.01333,-0.0076406,-0.0094061,-0.0085153,-0.011903,-0.0068314,-0.0082861,-0.0095255,-0.0069565,-0.0053599,-0.0076945,-0.0092336,-0.015165,-0.0053898,0,-0.0030631,-0.0049051,0,-0.0097291,-0.014521,-0.0015043,-0.010367,-0.011055,0,-0.0085296,-0.0041297,-0.010908,-0.0050392,-0.0010283,-0.0017641,-0.0042924,-0.0030271,-0.0085691,-0.0041483,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0032471,-0.0045529,0,0,-0.00087484,0,0,-0.0039959,0,-0.0036925,-0.003246,0,0,-0.001766,0,-0.00017345,0,-0.0003935,0,-0.0038085,-0.0031677,0,0,0,-0.0017567,0,-0.0034743,0,-0.00062867,0,-0.0013396,0,-0.0022072,0,-0.0028445,-0.0019727,-0.0026839,-0.0062243,0,-0.0017908,0,-0.0030844,-0.0026635,-0.0041118,-0.0046145,0,0,-0.0033723,-0.00050563,-0.0029801,-0.0016459,0,0,0,-0.0018969,-0.00080561,0,0,-0.0051655,-5.2666e-05,0,0,0,0,0,0,0,0,0,0,-5.4239e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0054399,0,-0.0013673,0,0,0,0,-0.0017994,-0.0012059,0,0,0,0,0,0,-0.00049761,0,0,0,0,0,0,0,0,0,-0.0042675,0,0,0,0,-0.000194,0,0,0,0,0,0,-0.002498,0,0,-0.0039129,0,0,0,-0.0011549,-0.0023554,0,0,0,0,-0.0030187,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023158,-6.5379e-05,0,3.98e-05,0.0021486,0,0,3.4463e-05,0,0.006454,0.0024671,0,0,0,0,0,0,0,0,0.0035048,0.0018688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001837,0,0,0,0,0,0.0050075,0.00089698,0,0,0,0.0012288,0,0.0014071,0.001296,0,0,0,0.00063895,0.00068488,0.0010263,0,0.0028356,0.0028661,0.0014681,0.0068075,0,0.011656,0.00069262,0,0,0,0,0,0,0,0,0.0037457,0,0,0,0,0,0,0,0,0,0,0.0060348,0.00093412,0,0,0.00069099,0.0033615,0.0013686,0.0018953,0.0027903,0.0041705,0,0.0040886,0.0033512,0.0028258,0.0062205,0.0058066,0,0,0.00040089,0.0032197,0,0,0.0050849,0.0015384,0.0033135,0.0059684,0.0036482,0.0039079,0.0041115,0.0045668,0.0018116,0.00088734,0.0018539,0.0026571,0,0,0.001648,0.0065555,0,0,0,0.004077,0,0.0039956,0.0069831,0,0.0026257,0.0071819,0,0.0035253,0,0.0013067,0.0031182,0,0,0,0.0051081,0.0093888,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018336,0.00062258,0,0,0,0,0,0,0,0.0074017,0,0,0,0,0,0,0,0,0,0,0.0034715,0,0,0,0,0,0,0,0,0,0,0,-0.0015131,0,0,0,0.0013827,0.0019945,0,0.00024654,0,0.0015881,0.011226,0.0099983,0.0067542,0,0,0.0098084,0,0.0069037,0,0,0,0,0,0.003565,0.0042427,0,0.0051628,0.0050524,0.0082531,0.0039644,0,0.0027611,0.0064403,0.0033423,0,0,0,0.0025506,0.0045369,0.0063899,0.0088649,0.0086343,0,0,0.0032128,0.0087449,0.0028686,0.006217,0.010424,0.0069447,0.01202,0.0065542,0.0027182,0.0062203,0.0013203,0.0035685,0.0051479,0.0065157,0.0017482,0.0014133,0,0,0,0,0,0,0,3.2257e-05,0,0,0.0020412,0,0,0.007389,0.007969,0.013017,0.011055,0.014696,0.0088064,0.0081232,0.011833,0.010135,0.0056839,0.0025133,0,0.0016718,0,0,0.0060163,0.0037263,0,0,0,0.0091636,0,0.0024804,0.014921,0,0.0070398,0.010338,0,0.009366,0,0.0031252,0.011783,0,0,0,0.0084621,0.0034808,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017703,0,0,0,0.00092172,0.0016226,0.0031016,0.0021595,0.0011155,0.0010661,0.0034572,0.0060203,0.0024285,0.001766,0.0022333,9.867e-05,0.0034075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032827,0.0062523,0.0047876,0.0034235,0.0077222,0.0018674,0.0021908,0.003493,0.0053114,0.00040628,0.0034784,0.0063389,0,0,0,0,0,0,0.0034194,1.7655e-05,0,0.003881,0,0.0040074,0,0.0014666,0,0,0,0,0,0,0,0,0.0034298,0,0.0022135,0,0,0,0,0,0,0,0,0.0017264,0,0,0,0,0.0010984,0,0.00040108,0,0,0,5.1817e-06,0,0.0014932,0,0,0,0,0,0,0,0.0019385,0.00083907,0.0010687,0,0,0,0,0.00097393,0,0,0,0,9.9293e-06,0,0,0,1.7129e-05,0.00026371,0,0,0,0,0,0,0,0,0.0028831,0,0,0.0002211,0.0016602
0,0,0,0,0,0,0,0,0,0,0,0.001617,0,0,0,0,0,0,0,0,0,0,0,0,0.0014542,0,0,0.0012467,0.00049214,0.0014168,0.0027524,0,0.0075073,0.0022091,0.010295,0.0094004,0.0091646,0.0095717,0.0032647,0.010337,0.0079203,0.01027,0.0056385,0.0085136,0.011439,0.0079024,0.0012735,0.0049662,0.0061234,0.0081672,0.0045362,0.0067062,0.0061848,0.01113,0.0077557,0.0096966,0.01275,0.0056965,0.012627,0.01065,0.012782,0.016508,0.012999,0.017,0.015554,0.013792,0.017603,0.010283,0.012692,0.01547,0.027251,0.01691,0.014063,0.01417,0.020293,0.016576,0.014424,0.012691,0.015466,0.018846,0.016661,0.021904,0.023917,0.030353,0.034754,0.02181,0.020899,0.026845,0.033318,0.02732,0.027253,0.022615,0.022728,0.014622,0.014765,0.014264,0.016846,0.021867,0.011255,0.01602,0.014612,0.010164,0.0092231,0.0087794,0.007564,0.014039,0.0096772,0.013841,0.0099788,0.0098998,0.0084779,0.0097261,0.015966,0.011323,0.012379,0.013231,0.021214,0.019858,0.011894,0.012193,0.010877,0.0073791,0.011647,0.0085571,0.012471,0.010481,0.019033,0.012283,0.015666,0.012262,0.011632,0.013123,0.015387,0.0068887,0.0088307,0.0021121,0.0066899,0.0059237,0.0043303,0.0063949,0.0067904,0.01061,0.0051591,0.0099276,0.0065903,0.0085599,0.0079097,0.0062792,0.0046851,0.018828,0,0.0079788,0.0074574,0.014764,0,0.0068166,0.0071881,0,0.0085025,0,0,0.0012403,0.0020564
